text,class,id
Anyone need a #Legit #Sportsbook #Lmk #GamblingTwitter #sportsbetting ⁠#nba⁠ ⁠⁠ ⁠⁠ #nfl #hockey #tennis #soccer #mlb #vegas #sportsbetting #bookie #sportsbookie #wagers #Paypal #Venmo #bovoda #5dimes #cashapp #zelle #lmk,hockey,988
"#Hockey is like a disease, you can't really shake it.",hockey,989
"Happy 56th #Birthday to Dave Andreychuk. The big LW had 1,338 points in his career and won a cup with the #Lightning in 2004. Andreychuk is the all-time leader in PP goals with 274. He was inducted into the #HOF in 2017. #NHL #HockeyTwitter #hockey
@Andy2525 #Sabres50 #NJDevils",hockey,990
AMAZIN weekend for Irish Sport and women's sport! @KatieTaylor and @irishhockey  #irishwomensport #irishsport #boxing #hockey #Active20x20,hockey,991
"Avalanche: ""man we are struggling. We just got beat by the worst team in the league and dropped into wild card. This is rough.""

Dallas Stars: ""hold my beer.""

Repeat after me: ToTheKings

Isn't #nhl #hockey great? ",hockey,992
nicklars is the worst and best thing i've said in a long time #hockey,hockey,993
Registration is now open for existing CCHC Juniors in U16-18 and separately for U6-14. Please use link in your emails to compete this. Open registration begins in August. #JuniorHockey #hockey #cambridge #youthsport #fieldhockey,hockey,994
RANGERS-Devils tonight at the pebble!!!!!! #nyrangers #hockey #nhl,hockey,995
"Ready for the puck drop! @Flyers
#hockey #Philly #Philadelphia #GoFlyers #LetsGoFlyers #HerrsForeverGood #KeepItPhillyPhilly #PhiladelphiaSnacks #Snacks #GameTime #PhillySnack",hockey,996
D2 was the best Mighty Ducks movie...change my mind #DisneyPlus #mightyducks #hockey,hockey,997
#mapleridge have started the season on a high note. 2 games and 2 wins. Game 1 against the @CapitalsOttawa seen us win in #overtime 5-4 and tonight we beat #Kelowna #TJHL is the place to be.. @TSN1040 #TSN1040 #hockey #mapleridgenews,hockey,998
"An amazing response already... lots of sports selfies!! Thank you  
#golf #horseriding #rockclimbing #dance #gymnastics #swimming #football #hockey #dodgeball",hockey,999
"Fuuuuuuuuuck

#sjsharks #hockey",hockey,1000
I can’t imagine being as good at anything as @pastrnak96 is at #hockey.,hockey,1001
"The Ireland women's hockey team are on the way to the Olympics for the first time ever after a 4-3 win on penalties against Canada. They're headed for Tokyo 2020.

Incredible scenes in Donnybrook.

#irevcan #Hockey #hockeyireland #Ireland",hockey,1002
"With about 5m left of a tied #VAN @ @WSH game, I'm truly impressed with Markström's strong game. He should definitely end as a game MVP #NHL #Hockey #Canucks",hockey,1003
Of course you need #Saskatchewan #hockey boys on the team to win  Congratulations  #WorldJuniors ,hockey,1004
I’d rather play some real #hockey w/ @HeyBarber but could settle for some #Nhl20 ,hockey,1005
The Sharks defeat the Wild 3-0. #sharks #wild #nhl #hockey,hockey,1006
"UMass Men's Hockey Score - Final: UMass 2, Merrimack 2 in OT. #umassmbasketball #flagship #hockey #boston #bostonathlete #bostonathletemagazine",hockey,1007
Such a fun night at @SDGullsAHL playoff game tonight. It was a tightly contested contest but the highlight of the night may have been the 60 something year old man yelling “Boner!” for no apparent reason. #Gulls #SanDiegoGulls #hockey,hockey,1008
On a bright note hockey season is just around the corner. My Red Wings should be a improved team but I’m most excited about my OHL team the Saginaw Spirit. This could be their year! #nhl #ohl #hockey,hockey,1009
I think #bergevin is an idiot for many reasons but #trading energy players who drive the dressing room and show #spirit #onice are the reason that #Habs fail to keep winning. #Canadiens #habsnation #hockey,hockey,1010
"Good training for a future #hockey star, though…",hockey,1011
I have a feeling that Seattle’s XFL team name/logo will be what our hockey should be and our hockey team and logo is going to suck. @xfl2020 @XFLSeattle @NHLSeattle_ #xfl #nhl #hockey,hockey,1012
"Well, I wanted to post more but I already need to sleep  #baseball #Hockey #cubs #cubsfan #chicagocubs #chicagoblackhawks #newyorkyankees #RedSox #washingtonNationals #Dodgers",hockey,1013
WHO IS BLANDISI? #hockey,hockey,1014
All of #Toronto media talking about #offersheetwars for #Marner...they didn't think about players that actually would get offer sheeted #Aho #hockey #HockeyTwitter #canadiens #hurricanes #NHLFreeAgency #FreeAgentFrenzy #nhl,hockey,1015
@Senators are about to have more points than @TBLightning on November 22nd. Absolutely loving this timeline. #nhl #hockey,hockey,1016
This #UnitedSkates documentary on @HBO is a great reminder of an #awesome part of American #popculture. #Rollerskating is the reason I love #hockey to this day!,hockey,1017
...could there be a more #hockey name than Boomhower??,hockey,1018
It’s a Game 7 kind of night! #hockey #Stanleycup,hockey,1019
Fuck the flyers #hockey #nhl #bruins #flyers #wednesday,hockey,1020
"Wednesday Weigh-in: Who was better?
@NHL @HockeyHallFame @Avalanche @DetroitRedWings
#WednesdayThoughts #NHL #HockeyTwitter #hockey #avalanche #GoAvsGo #RedWings #LGRW #StanleyCup",hockey,1021
"sometimes, the only good thing i can say about brad marchand is that he's not on my team.
(yeah, i get that he's talented and, certainly, off-ice he seems like a decent fellow but i'm so? tired? tired to the point at which i'm back rooting for dougie hamilton, folks)
#hockey",hockey,1022
"....fugly performance by the Leafs tonight...I thought about leaving when the game was over, but I stayed til the end of the 3rd period. 
Anything can happenin the playoffs, but the road to Stanley goes thru Boston & Tampa and it aint gonna be easy :0-)  #leafs #hockey #toronto",hockey,1023
John Shorthouse calling game 6 Avs vs Sharks  #NHLPlayoffs #Hockey,hockey,1024
"Great #Football day, terrible #Hockey day. 
#49ers #SFvsNO #SJSharks #KCvsNE #ChiefsKingdom",hockey,1025
"Watched #WalesLadiesHockeyMasters play #hockey.
 Came up with this idea .
",hockey,1026
"I guess you could say there is a hurri-Kane in San Jose tonight. 
#classycatdad #sharkshockey #sjsharks #bleedteal #hockey #hattrick #evanderkane #hurricanes #canes #nhl #nhlhockey #badpuns #badjokes",hockey,1027
I despise when I'm on the 10-6 night shift with a passion but it does allow me to play more #hockey than my previous job. #Hockey 6:15 #SportsWorldArena #Kitchener,hockey,1028
"Huhuh! It’s amazing. Finland is in the final again, winning Sweden and Russia.  Those teams were full of NHL players #hockey #wc And Finland has 18 rookies",hockey,1029
"Hell I think I’m returning everything we bought at the end of the #Sens season even if it was a good deal...

The email from our @Senators STH rep was that bad. 

How can someone that wants you to renew #hockey STH be so RUDE. It’s in writing dude. FOREVER.  #HockeyTwitter",hockey,1030
"Hockey: St Andrew's vs Dale 

St Andrew's 1sts 3 - 0 Dale

#hockey @SASCHOOLSPORTS @SA_Hockey @dale_college",hockey,1031
"He shoots, and he scores!  We've got Calgary vs. Washington @ 7PM & Chicago vs. Anaheim at 8PM tonight.  Which game are you more excited to watch?!  #LoungeWithCaesarsSports #Hockey

RT: Calgary/Washington
Like: Chicago/Anaheim",hockey,1032
The Flames defeat the Sharks 5-3. #flames #sharks #nhl #hockey,hockey,1033
Indian Junior Men's hockey team go down to the Netherlands 3-2 in 8-Nations U-21 invitational being played in Madrid #hockey #U21Invitational,hockey,1034
#Hockey VAR is as bit weird #coygig,hockey,1035
"I don’t want to see Mark Stone trader, in fact I will end up crying myself to sleep for months if it happens. But imagine Stone for Matthew Tkachuk. It would be nice to see both Tkachuks together #hockey #Stone #tradedeadline #nhl #TRADEALERT #ottawa #calgary #senators #flames",hockey,1036
"#NHL #HOCKEY
2-4-2019 Today's Action:

NHL:

1* VANCOUVER CANUCKS @ PHILADELPHIA FLYERS UNDER 6 @ EVEN

Good Luck.

#NHLbets #hockeybets #hockey #SportsPicks #GamblingTwitter",hockey,1037
A lot will be talked about #mnwild performance against #ourpack tonight but this isn't the reason why the Wild will miss this years playoffs. You cant go 3-12 in your final 15 home games and expect to make it. #HockeyTwitter #hockey #nhl,hockey,1038
“You guys don’t  carb load?” #youngguns #hockey #younguns,hockey,1039
"When I worked the lads as a hockey coach, some of boys were so broken, so worked, they could barely get their swollen feet out of their skates! #hockey #sweat #dedication #leather #usa",hockey,1040
"If the hit by @CMcAvoy44 is worth a match, how many times every game SHOULD a 2 min be called?  20?  It was a 2 min penalty and got called. Good. #hockey #NHLBruins",hockey,1041
Hofer holds the fort and that results in a Canada  3 - 0 lead after 40 over  #WorldJuniors #WJC #Canada #hockey,hockey,1042
The @Capitals to have a good chance at the Stanley Cup #hockey,hockey,1043
Im already tired of basketball  @GarySharp1620 @GarySharpShow #hockey,hockey,1044
"World Juniors

Germany beat Czech Republic, Czech Republic beat Russia, Russia beat Canada, Canada Beat USA and USA beat Germany 
#WorldJuniors2020 #hockey",hockey,1045
Anyone know when the training camp schedule will be released??? @Canucks #canucks #vancouver #nhl #hockey,hockey,1046
I’m a big Pierre racicot guy. Great linesman #hockey,hockey,1047
Congrats to @irishhockey -what an amazing finish #PackieBonner moment! Well done to  @SoftCoGroup  in supporting team - I suspect an Xmas bonus for marketing mgr @darragh_maloney @EvanneNiC @pauriclodge @sportsdes @DrGavinJennings @morningireland @RTEsport #Hockey @HockeyCanada,hockey,1048
"Hopefully an easy path for Indian Men's #Hockey team in  #Tokyo2020 
as they r slated to play Russia.  Not so easy draw for women as they take on USA. 
Home advantage for #Indians becoz two-match series will played in Bhubaneswar  from Nov 1 to Nov 3 .",hockey,1049
Anyone stream live #NHL #hockey games? I want to get rid of cable and just stream from now on. Want to make sure I’m able to watch this season before making any decisions. I’ll hang up and listen.,hockey,1050
My new hockey season starts today! Here's hoping the fact I let myself go in the offseason doesn't come back to bite me in the butt! #Hockey #BeerLeague #ItWill,hockey,1051
"The good news?  The #Gophers #hockey team is leading the #Badgers but it’s early.  The bad news?  I didn’t even know they were playing until a buddy told me, and the gophers are ranked behind #Alaska has that ever happened? @jzulgad @SKORNorth",hockey,1052
I've always wondered if Pete Peeters' nickname was Petey. That would've been cool. #hockey,hockey,1053
"@TheGloriousSons are playing on my Spotify, my jersey is laying out ready to go, game is still on (for now), Elliot’s in goal tonight. LETS GO FLYERS! #LetsGoFlyers #StadiumSeries #FLYERS #Hockey #PITvsPHI #Linc #FlyEaglesFly",hockey,1054
"Yaaaay Marchee!! @JMarchessault18 scored his 1st career #shootout game-winning goal along w/ 37 saves from our boy #marcandrefleury 

Final Score 3-2 #GoKnightsGo
#girlchatsports #moamdmelshow #vgk #vgktalk #VGKWorldwide #VegasBorn #Hockey #NHL #vegasgoldenknights",hockey,1055
Tarasenko’s injury seems to be a big step back but the guys are stepping up and winning games. Do you guys think we can keep this up without him? #hockey #tarasenko #blueshockey #NHL #stlhockey #stlsports,hockey,1056
@FA need to talk to @FIH_Hockey about how to use referrals properly. Captain can refer (once in #hockey but probably more needed) refs (umpires) can ask themselves too. You also hear the conversation which is the most important bit. Each sport it works in has the conversation,hockey,1057
Need help! Will swap 4 tickets for #iihf #quarterfinals #RUS vs. #USA for (I need) #CZE vs. #GER #tickets #hockey #bratislava,hockey,1058
"What a great piece on @BBCBreakfast with @AlexDanson15 , fabulous advice too about head injuries. Get well soon Alex! 
#bbcnews #hockey #injuries",hockey,1059
Congrats Carlos  ! Today the world has a new #Hockey player. You can be a hockey player too. It’s not to late for you. https://www.discove,hockey,1060
"#Hockey is right around the corner!
#bringitbacktobillings",hockey,1061
"Hi everyone! My name is Jenna, I’m 24 and a huge #Isles fan!  Watching the Isles is my happy place. I’ve decided to make an Isles twitter as a hobby to become more involved with my passion. Happy to be a part of #islescountry ! #NYI #YESYESYES #hockey @NYIslanders",hockey,1062
"I would like to be a #hockey ref, does anyone knows what’s the address? The city i know it... it’s #SanJose
@GoldenKnights #VegasBorn",hockey,1063
What a time @hockeybe are having. First the World Cup and now the champions of Europe. @BELRedLions #hockey,hockey,1064
Great (happy) post-game interview from Sid x #hockey,hockey,1065
@RussianFiveFilm is an unreal documentary about an amazing time in the NHL and the world of professional sports.  The book is amazing and the movie is just as good!  GO SEE THIS MOVIE! #NHL #Hockey #russianfive #russianfivefilm,hockey,1066
Tarmac Hockey Painting in Monmouthshire #Hockey #Line #Makings #Painting #Monmouthshire,hockey,1067
"Want to watch some Hockey eh? 

#hockey #maplesyrup",hockey,1068
Thanks! #hockey-edu!,hockey,1069
"Looking forward to a great week of hockey! NHL playoffs, Pacific District select camp, and PNW Hawks 08 tournament. Let's go!!
#nhl #usahockey #jrwinterhawks #hockey",hockey,1070
The Asian half of this podcast wants to know... Where are all my Asian women hockey players at?? #HockeyIsForEveryone #HockeyTwitter #womenshockey #hockey,hockey,1071
"Gotta say, patrick browns team looks a bit more intimidating, even though @PeelPoliceMedia newest chief is on the opposing team.  #PlaceYourBets #Hockey",hockey,1072
The Jets defeat the Predators 5-1. #nhljets #predators #nhl #hockey,hockey,1073
@Avalanche  I fucking #love you guys #hockey #playoffs #foreveravsfan #canadianavsfan #greatgame #booflamesboo ,hockey,1074
"Did you know that Marian Hossa is the only player to play in three Stanley Cup Finals in a row for three different teams?
#hockey @penguins @DetroitRedWings @NHLBlackhawks",hockey,1075
#Radio  : Not (really) sports related but WKBN570 Youngstown Ohio just aired something I didn't know - Viagra's patent protection has expired. So generics are flooding in. In other Sports: #NBA @WFAN660 Brooklyn Nets - Sacramento Kings. #Hockey - 690AM has Laval-Utica.,hockey,1076
@nathanallenpir2 OH NO! Guess who’s on @CheckersHockey ? #BrianGibbons ...have fun at the @WBSPenguins #hockey game tonight ,hockey,1077
"Our AGM will be held 1st June at Inkerman Bowling club. All are welcome to attend following the meetings conclusion at 3:30pm to celebrate the end of a successful season, who's coming along?  #Anchor1923 #hockey",hockey,1078
